,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2024-03-20,-0.07477327436208725,-1.0,-0.045499047142110366,0.010894914920781984,-0.0004965361829327974,108198.30064789011,8.279353428562383e-07,0.005288855494463578
2024-03-21,-0.07643917948007584,-1.0,-0.046574807140331284,0.011762327810532103,-0.0005483660292959982,108138.96837538725,5.378799991104591e-07,0.005289393374462688
2024-03-22,-0.07565826922655106,-1.0,-0.11776586102207413,0.031213560211815317,-0.003711487320849657,107737.61196537224,3.5595526940871424e-05,0.0053249889014035596
2024-03-25,-0.07519228011369705,-1.0,-0.11598040060501416,0.007561807194278014,-0.0008779141578987722,107643.02759048964,8.927302085299862e-07,0.005325881631612089
2024-03-26,-0.07488689571619034,-1.0,-0.11609837496668421,-0.0256941740341039,0.0029829928642898006,107964.12597368262,5.898718083502397e-08,0.005325940618792924
2024-03-27,-0.07446900755167007,-1.0,-0.11257147600205365,-0.024967192596775933,0.0028088302727642986,108267.37887909003,1.7634494823152782e-06,0.00532770406827524
2024-03-28,-0.07363379001617432,-1.0,-0.11048843430405932,0.0011743632543055327,-0.00013079507812143533,108253.21803881154,1.0415208489971684e-06,0.0053287455891242366
2024-04-01,-0.07186383754014969,-1.0,-0.1107505172544714,7.747248100598014e-05,-8.71115881960555e-06,108252.27502783647,1.310414752060396e-07,0.005328876630599442
2024-04-02,-0.07032439857721329,-1.0,-0.11445844721799033,-0.010081540016716573,0.0011520634508976517,108376.98851737256,1.853964981759465e-06,0.005330730595581202
2024-04-03,-0.06840227544307709,-1.0,-0.11746226411617916,-0.005455349653640806,0.0006392958134129685,108446.27347240203,1.5019084490944177e-06,0.005332232504030297
2024-04-04,-0.06657438725233078,-1.0,-0.11736772478638068,-0.034384856230585736,0.004035625073225755,108883.92197272516,4.7269664899242395e-08,0.005332279773695196
2024-04-05,-0.06474306434392929,-1.0,-0.11651568142927486,0.024480716385145485,-0.0028528133731705934,108573.29646399811,4.2602167855290695e-07,0.005332705795373749
2024-04-08,-0.06112044304609299,-1.0,-0.12235626891754876,-0.009942423716997939,0.0012135975762650776,108705.06075343392,2.920293744136951e-06,0.005335626089117885
2024-04-09,-0.059137552976608276,-1.0,-0.13688606482296406,-0.020417103036256212,0.0027875519917653965,109008.08176205214,7.2648979527076485e-06,0.005342890987070593
2024-04-10,-0.055655695497989655,-1.0,-0.13679453193927718,0.019741426865504952,-0.002700565014322065,108713.6983501672,4.5766441843439475e-08,0.005342936753512437
2024-04-11,-0.051030829548835754,-1.0,-0.2253554285712203,0.041096599254460076,-0.009305622186124515,107702.04974686423,4.4280448315971555e-05,0.005387217201828409
2024-04-12,-0.047419093549251556,-1.0,-0.20101454042046865,-0.026816512365673395,0.0053783384647902764,108281.30782375454,1.2170444075375819e-05,0.005399387645903785
2024-04-15,-0.04428885877132416,-1.0,-0.20516609107847378,-0.024777020749994216,0.005081328720517546,108831.52074309459,2.0757753290025634e-06,0.005401463421232787
