,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2024-03-07,-0.09122922271490097,-1.0,-0.6498941626186441,0.019076784751165476,-0.012399550679342737,110772.11002228176,1.6596280279302934e-06,0.01096616853429521
2024-03-08,-0.08862260729074478,-1.0,-0.630329857638533,-0.008313545751684748,0.005230493957640823,111351.50287442844,9.78215249005554e-06,0.010975950686785266
2024-03-11,-0.08759323507547379,-1.0,-0.6255060574644745,-0.019332758891648982,0.01209034589413959,112697.78106001254,2.4119000870292397e-06,0.010978362586872296
2024-03-12,-0.08128591626882553,-1.0,-0.6485331640864583,0.019946455814511488,-0.012947451655006862,111238.63198811148,1.1513553310991908e-05,0.010989876140183288
2024-03-13,-0.08060317486524582,-1.0,-0.6306362628038138,0.0066708374081581034,-0.0042158204234940275,110769.66989149446,8.94845064132227e-06,0.01099882459082461
2024-03-14,-0.08118840306997299,-1.0,-0.6708094606965925,0.012403729449981915,-0.0083406256619152,109845.78154023559,2.0086598946389366e-05,0.011018911189771
2024-03-15,-0.0837884396314621,-1.0,-0.6735623224417384,-0.024223786467438835,0.01631485344046828,111637.89936711823,1.3764308725729424e-06,0.011020287620643573
2024-03-18,-0.08143270760774612,-1.0,-0.6262956905129564,0.00034398325434925603,-0.00023906854577195223,111611.21025686349,2.3633315964391e-05,0.011043920936607964
2024-03-19,-0.07828432321548462,-1.0,-0.6269263852054354,0.00813845829732096,-0.005102529588830852,111041.71075408263,3.153473462395029e-07,0.011044236283954203
2024-03-20,-0.07484590262174606,-1.0,-0.6441070750376285,0.012791359170393646,-0.008247595285914094,110125.88366392741,8.59034491609656e-06,0.0110528266288703
2024-03-21,-0.07157959789037704,-1.0,-0.6394939917221046,0.0,-2.3065416577619515e-06,110125.62965398913,2.3065416577619515e-06,0.011055133170528062
2024-03-22,-0.07015683501958847,-1.0,-0.9304834195423838,0.0040415450203241665,-0.003906085344655863,109695.46954592668,0.00014549471391013958,0.011200627884438201
2024-03-25,-0.06900029629468918,-1.0,-0.9294577149850686,0.004696213001679439,-0.004365444257902799,109216.60008827946,5.12852278657605e-07,0.011201140736716858
2024-03-26,-0.06787127256393433,-1.0,-0.9289606070432778,-0.007845994154095037,0.0072883709382752385,110012.6111823401,2.4855397089540434e-07,0.011201389290687752
2024-03-27,-0.06332766264677048,-1.0,-0.926305793985147,0.008581036192426339,-0.007949990949969829,109138.01191905794,1.327406529065378e-06,0.011202716697216819
2024-03-28,-0.06002938747406006,-1.0,-0.9216703592147723,0.0030584610251771505,-0.002821210589104592,108830.11060415808,2.317717385187379e-06,0.011205034414602006
2024-04-01,-0.05827181786298752,-1.0,-0.9794244713997371,0.003270852211551434,-0.0032324297544179064,108478.3249164646,2.8877056092482423e-05,0.01123391147069449
2024-04-02,-0.056019335985183716,-1.0,-0.9877605351251817,-0.0015472110151306673,0.0015241059483943212,108643.65737674164,4.168031862722299e-06,0.011238079502557213
2024-04-03,-0.0539587065577507,-1.0,-0.9902583953668438,0.009519072430478559,-0.00942759032050729,107619.40948407215,1.2489301208310488e-06,0.011239328432678044
2024-04-04,-0.05311564356088638,-1.0,-1.0,-0.013212014767422287,0.013207143965105708,109040.75451856796,4.870802316578105e-06,0.011244199234994623
2024-04-05,-0.05001946538686752,-1.0,-1.0,0.028166707356770848,-0.028166707356770848,105969.43549608198,0.0,0.011244199234994623
2024-04-08,-0.05047343671321869,-1.0,-0.9551081469085555,0.0006483768975988902,-0.0006417159837097165,105901.43321553944,2.244592654572225e-05,0.011266645161540344
2024-04-09,-0.050004228949546814,-1.0,-0.9739577779615076,0.002591909504893186,-0.002533835237589555,105633.09643234666,9.42481552647606e-06,0.01127606997706682
2024-04-10,-0.049712762236595154,-1.0,-1.0,0.0015080453603608657,-0.0015210664713801118,105472.42147109537,1.3021111019246191e-05,0.011289091088086066
2024-04-11,-0.04753969609737396,-1.0,-1.0,0.016671181255133227,-0.016671181255133227,103714.07161533293,0.0,0.011289091088086066
2024-04-12,-0.04739028215408325,-1.0,-1.0,-0.015445639364236818,0.015445639364236818,105316.00176249999,0.0,0.011289091088086066
2024-04-15,-0.04614946246147156,-1.0,-1.0,-0.013485250630092094,0.013485250630092094,106736.21444162651,0.0,0.011289091088086066
2024-04-16,-0.04536360502243042,-1.0,-1.0,-0.001633742516860992,0.001633742516860992,106910.59393324857,0.0,0.011289091088086066
2024-04-17,-0.04175321012735367,-1.0,-1.0,-0.011128128209780819,0.011128128209780819,108100.30872952158,0.0,0.011289091088086066
